MSE,Chi2pvalue,n,N,seed
4.705063279537591e-06,0.9999999690116989,40,6000,77
3.830649866796555e-06,0.9999999580475591,40,6000,69
2.3987018098717275e-06,0.9999999968529673,40,6000,13
1.866710088401971e-06,0.9999999995657216,40,6500,42
3.741516450443868e-06,0.9999999552433502,40,6500,67
3.882109317553793e-06,0.9999999382887096,40,6500,77
4.037335859311016e-06,0.999999953800428,40,6500,69
2.2615809984287227e-06,0.9999999936119852,40,6500,13
4.9252226433308e-07,0.999999999999076,40,7000,42
4.9875788779270825e-06,0.9999999095397576,40,7000,67
5.676633255706605e-06,0.9999999399253364,40,7000,77
3.114891161793901e-06,0.9999999908660973,40,7000,69
2.009654827579665e-06,0.9999999995139331,40,7000,13
1.6925433125499544e-06,0.9999999992097564,40,7500,42
2.737546700558879e-06,0.9999999905919832,40,7500,67
3.013709670633825e-06,0.9999999937563956,40,7500,77
5.185557426826564e-06,0.9999999261120252,40,7500,69
4.506386946425399e-06,0.9999999691664518,40,7500,13
2.011956788220881e-06,0.999999998263048,40,8000,42
1.5655416247450846e-06,0.9999999989886263,40,8000,67
3.4148897259201543e-06,0.9999999913952188,40,8000,77
9.606106387041751e-07,0.999999999921913,40,8000,69
3.545055731432873e-06,0.9999999874151104,40,8000,13
2.546829768761296e-06,0.999999993341586,40,8500,42
3.857391256492521e-06,0.999999982301272,40,8500,67
9.341590476018742e-07,0.9999999999861252,40,8500,77
2.3945064195764858e-06,0.9999999962174608,40,8500,69
2.190579384489681e-06,0.9999999981666928,40,8500,13
2.383935539644413e-06,0.9999999952018926,40,9000,42
1.684668321597189e-06,0.99999999798254,40,9000,67
1.887612965581072e-06,0.9999999989602836,40,9000,77
2.7933988378441023e-06,0.9999999929651104,40,9000,69
9.087360948841446e-07,0.9999999999883884,40,9000,13
1.18709054567251e-06,0.999999999791867,40,9500,42
4.978132108958556e-06,0.9999999008338896,40,9500,67
3.372780486187634e-06,0.999999990209538,40,9500,77
2.6809561219296333e-06,0.9999999935055868,40,9500,69
1.4629222016233544e-06,0.9999999989084042,40,9500,13
1.9324390226364803e-06,0.999999997430542,40,10000,42
2.1027820281148234e-06,0.99999997974189,40,10000,67
3.123998044039258e-06,0.9999999912768496,40,10000,77
2.5503253645681703e-06,0.9999999953938906,40,10000,69
1.7634462684434711e-06,0.9999999994129448,40,10000,13
0.0014753616544584,0.008265865789757,45,5,42
0.0087582987077933,0.0,45,5,67
0.003969257283662,0.0,45,5,77
0.003370728581777,0.0,45,5,69
0.0023863841245609,0.0,45,5,13
0.0004167015991853,0.7332739753253912,45,10,42
0.0013162946195516,0.0,45,10,67
0.0024434424973632,0.0,45,10,77
0.0017148875073259,0.0,45,10,69
0.0026731525451657,0.0,45,10,13
0.0009090845329441,0.047543215348402,45,15,42
0.001430066227936,0.0,45,15,67
0.0006499782746963,0.0,45,15,77
0.0010074236070474,0.0,45,15,69
0.0016049853464851,0.1641488799048392,45,15,13
0.0018226479079796,0.0,45,20,42
0.0014647748324377,0.0,45,20,67
0.000873404009904,0.0332392307495371,45,20,77
0.0016358109786051,0.0,45,20,69
0.000762141719878,0.0893021109616102,45,20,13
0.0008556338814248,0.0,45,25,42
0.0009212575092407,0.0,45,25,67
0.0010828057850374,0.0,45,25,77
0.000663736081897,0.1659573183589074,45,25,69
0.0005998622635315,0.10076895485757,45,25,13
0.0002526052083407,0.8621948427140493,45,30,42
0.0004184624316403,0.7460708676876544,45,30,67
0.0005180538488335,0.4636973888154966,45,30,77
0.0005048312922412,0.317879992421668,45,30,69
0.0002034833249592,0.8363696255537594,45,30,13
0.0005667063361777,0.0,45,35,42
0.0005050438276937,0.1285567092360608,45,35,67
0.000421887233666,0.3178645971330018,45,35,77
0.0005274065254013,0.0,45,35,69
0.0005399994643419,0.1945650946086593,45,35,13
0.000355206598419,0.7705798910385918,45,40,42
0.0002636444243132,0.9335151491267748,45,40,67
0.0009742927952511,0.000120973891782,45,40,77
0.0004654174618151,0.0745678026591825,45,40,69
0.0002522344622459,0.83901883897028,45,40,13
0.0004542916361664,0.4719240702869202,45,45,42
0.0002476352467911,0.7177184522408422,45,45,67
0.0004149588654783,0.0706414421969413,45,45,77
0.0001838756913772,0.835483373595594,45,45,69
0.0005583191902039,0.0,45,45,13
0.0006226651412414,0.0346335966515396,45,50,42
0.000315308904843,0.7129259432247752,45,50,67
0.0008032771927695,0.0,45,50,77
0.0001758267756342,0.982097807196403,45,50,69
0.000398896473568,0.2300564405446006,45,50,13
0.0002531646927094,0.7417312702118328,45,60,42
0.0002031770898826,0.7279102596535807,45,60,67
0.0005775960122068,0.050528613622041,45,60,77
0.0004344827447011,0.8564640424465995,45,60,69
0.0001688606636584,0.8549464892005871,45,60,13
0.0003228924417894,0.1284290760384456,45,70,42
0.000212375409343,0.9610081438644942,45,70,67
0.0002552853706296,0.4791166327027445,45,70,77
0.0003610798875154,0.6601287891855213,45,70,69
0.0002483801609667,0.78817752891821,45,70,13
8.818936968851971e-05,0.991920553008342,45,80,42
0.000273596011886,0.3445055937357018,45,80,67
0.0003964526092863,0.2168240097653366,45,80,77
0.0002256926096468,0.7001590346538296,45,80,69
0.0004332501724358,0.194571812408151,45,80,13
0.0001960763414715,0.8895979063722346,45,90,42
0.0003514673909762,0.2275853313448179,45,90,67
0.0003875898858,0.2512819329356416,45,90,77
4.427079120324661e-05,0.9999646358828828,45,90,69
0.0003861162800283,0.4623893154064596,45,90,13
0.0001124998410216,0.9629889847876442,45,100,42
5.778261756651208e-05,0.9950176367672864,45,100,67
0.0002361055494975,0.4079686310994734,45,100,77
0.0002349501690383,0.7500931614855131,45,100,69
0.0002153326940565,0.8438795257921982,45,100,13
0.000189518940281,0.8971408476741701,45,150,42
0.0002037137468188,0.8930376062311012,45,150,67
0.0001513079087425,0.9424904061415212,45,150,77
0.0001100041490693,0.9809995035016704,45,150,69
0.0001225454418176,0.9569748277025202,45,150,13
0.0001406926303388,0.9772715314852676,45,200,42
9.798535050820231e-05,0.9920893117201732,45,200,67
0.0001783844494361,0.9153797732045668,45,200,77
0.0001369648891795,0.9591351697944416,45,200,69
0.0001212101811285,0.9920079721348184,45,200,13
3.872183511852499e-05,0.9997832903503914,45,250,42
3.013919205394029e-05,0.999938288968858,45,250,67
9.585250455818672e-05,0.9706983049813636,45,250,77
0.0001964589641366,0.838875742420169,45,250,69
9.548494595058124e-05,0.9790839695010944,45,250,13
3.5575162328472866e-05,0.9998121031664156,45,300,42
8.55570889390595e-05,0.995045684204509,45,300,67
0.0001100126369376,0.946124938161056,45,300,77
0.0001142673568245,0.9889377910619604,45,300,69
7.722799159416055e-05,0.9930306189885488,45,300,13
5.096782597020443e-05,0.998779107674218,45,350,42
7.342911251028911e-05,0.9980230850596572,45,350,67
5.797454116129622e-05,0.9900336004624558,45,350,77
0.0001005508656627,0.9877031063484664,45,350,69
4.003220689988811e-05,0.9997836736491894,45,350,13
3.898255834507492e-05,0.9997024413249194,45,400,42
4.88199836209527e-05,0.9992951249906328,45,400,67
2.5216950312570105e-05,0.9997233086514066,45,400,77
7.654778046114472e-05,0.9919650691442384,45,400,69
3.464068784398795e-05,0.9998670693700896,45,400,13
4.296642327957844e-05,0.999892788642385,45,450,42
4.975399132107587e-05,0.9980040085804724,45,450,67
7.694705586122502e-05,0.9738859677508058,45,450,77
1.7584123863938857e-05,0.9999753020669512,45,450,69
5.529075520797887e-05,0.9960645474499176,45,450,13
3.02950823848694e-05,0.9999520145344504,45,500,42
1.738618626660027e-05,0.9999992275372503,45,500,67
1.3206766493800454e-05,0.9999431304379192,45,500,77
2.363792672391313e-05,0.9999396675450032,45,500,69
2.745167100286789e-05,0.9997969275937776,45,500,13
1.8362095081439055e-05,0.9998682286152216,45,1000,42
2.3690489092594267e-05,0.999981187741465,45,1000,67
1.922697796336993e-05,0.9999712316865176,45,1000,77
1.996325585813081e-05,0.9999623444471676,45,1000,69
1.8894568625834023e-05,0.9999502146052396,45,1000,13
1.1767793098402537e-05,0.9999979813592969,45,1500,42
9.927096697386172e-06,0.9999966945874298,45,1500,67
1.341434739784956e-05,0.9999929398795776,45,1500,77
7.794123286652548e-06,0.999998256794019,45,1500,69
1.056665771890599e-05,0.9999967009667232,45,1500,13
5.137122897470788e-06,0.999999932810606,45,2000,42
5.676387444841761e-06,0.9999999549964516,45,2000,67
1.2928367693175314e-05,0.9999986725405215,45,2000,77
1.4199175468876302e-05,0.999997667199285,45,2000,69
1.112121159903166e-05,0.9999996660161192,45,2000,13
8.062453272059306e-06,0.9999995765494278,45,2500,42
7.970439826860916e-06,0.9999998007837704,45,2500,67
6.156729267434321e-06,0.9999998093007876,45,2500,77
6.8234532766133945e-06,0.9999999308767776,45,2500,69
4.8559355998105415e-06,0.9999999936388704,45,2500,13
8.068514830128767e-06,0.9999951628442316,45,3000,42
4.785932772347099e-06,0.9999999596039916,45,3000,67
2.5422515207609398e-06,0.9999999994465816,45,3000,77
6.499783695533241e-06,0.9999999633367098,45,3000,69
5.5867886980330045e-06,0.9999999895624968,45,3000,13
6.157778058908035e-06,0.9999999558747747,45,3500,42
1.966052135002743e-06,0.9999999997119752,45,3500,67
5.803417333342944e-06,0.9999998147485548,45,3500,77
3.661682636650181e-06,0.9999999992003376,45,3500,69
4.041440456025573e-06,0.9999999912039236,45,3500,13
6.851367211205164e-06,0.999999875446598,45,4000,42
3.9535151234701535e-06,0.9999999961223092,45,4000,67
4.880940711552754e-06,0.9999999700204648,45,4000,77
3.325446982380321e-06,0.9999999958242396,45,4000,69
1.4130161413888344e-06,0.999999999830468,45,4000,13
3.815527332197196e-06,0.9999993273351564,45,4500,42
5.062021086101958e-06,0.9999999393472668,45,4500,67
4.800694036506527e-06,0.999998459552679,45,4500,77
4.135123027941843e-06,0.9999999978703932,45,4500,69
5.871192734305226e-06,0.9999999133887326,45,4500,13
9.087712677217777e-06,0.9999974770237842,45,5000,42
4.636687803692538e-06,0.9999999707867012,45,5000,67
6.205204972802687e-06,0.9999999059392152,45,5000,77
2.769147213616776e-06,0.999999933125103,45,5000,69
6.673117219126119e-06,0.9999996999574932,45,5000,13
3.672701257140678e-06,0.9999999989799746,45,5500,42
3.730823717761674e-06,0.9999998537499792,45,5500,67
4.372782512549527e-06,0.9999999850988184,45,5500,77
4.410903974019232e-06,0.99999990972984,45,5500,69
5.617255243890651e-06,0.9999999682055348,45,5500,13
1.9813342154260297e-06,0.9999999996426132,45,6000,42
2.6011730907592445e-06,0.9999999765235008,45,6000,67
4.203522794796108e-06,0.9999999901564006,45,6000,77
1.4009569591178871e-06,0.9999999998410052,45,6000,69
5.591514899019655e-06,0.9999999666474392,45,6000,13
1.1785438549447018e-06,0.9999999999554228,45,6500,42
4.368778825397665e-06,0.9999999566087944,45,6500,67
3.244322985236917e-06,0.9999999642623612,45,6500,77
2.7111189255328355e-06,0.9999999986027373,45,6500,69
4.773982067513634e-06,0.9999999507531592,45,6500,13
2.588464853315129e-06,0.9999999923481656,45,7000,42
2.4401880698737244e-06,0.9999999985552148,45,7000,67
1.9386521563263705e-06,0.9999999984368584,45,7000,77
1.7001019529222231e-06,0.9999999999670068,45,7000,69
3.667699804257364e-06,0.999999989350286,45,7000,13
2.1453949753034423e-06,0.9999999969252108,45,7500,42
3.10273309789582e-06,0.999999996371012,45,7500,67
1.7701778813194692e-06,0.9999999997990764,45,7500,77
2.445843241225578e-06,0.9999999972564942,45,7500,69
1.0056154283114792e-06,0.9999999999962254,45,7500,13
2.327741520785609e-06,0.9999999971902912,45,8000,42
1.7118647490575104e-06,0.9999999962653796,45,8000,67
1.4147247903052928e-06,0.9999999999633434,45,8000,77
1.0592698396474493e-06,0.9999999999827848,45,8000,69
2.731175061740756e-06,0.9999999993515452,45,8000,13
2.685650708028355e-06,0.9999999989273648,45,8500,42
2.0034778243713477e-06,0.9999999839603498,45,8500,67
2.689754681949663e-06,0.9999999990780936,45,8500,77
2.6688650829101582e-06,0.9999999986481698,45,8500,69
2.2736970047128228e-06,0.9999999997491122,45,8500,13
1.8590534817038143e-06,0.999999999669393,45,9000,42
2.004932494929823e-06,0.9999999986611388,45,9000,67
2.926227306783387e-06,0.9999999989949684,45,9000,77
9.247156942248554e-07,0.9999999999701464,45,9000,69
1.8804527866467656e-06,0.999999999872949,45,9000,13
5.94600499460257e-07,0.9999999999980208,45,9500,42
3.0752553817685764e-06,0.9999999953894956,45,9500,67
1.7065238173020765e-06,0.9999999994096832,45,9500,77
2.185399231432002e-06,0.9999999993900224,45,9500,69
1.7381687596642689e-06,0.9999999999419724,45,9500,13
5.212034869209761e-07,0.9999999999998508,45,10000,42
1.4516006124915803e-06,0.9999999982112546,45,10000,67
1.2766408075818306e-06,0.9999999999778946,45,10000,77
2.5470712994649664e-06,0.999999999588308,45,10000,69
1.4725415653082105e-06,0.9999999999893656,45,10000,13
0.0043023911423541,3.0847156997637626e-06,50,5,42
0.0020433449405897,0.0,50,5,67
0.0065569237825261,0.0,50,5,77
0.0035654195494798,0.0,50,5,69
0.002145347675597,0.0,50,5,13
0.0014762444701142,0.0,50,10,42
0.0015017666480898,0.0,50,10,67
0.0010723219679361,0.0,50,10,77
0.0023672384179897,0.0,50,10,69
0.0014869918023829,0.0,50,10,13
0.0010947650866674,0.0,50,15,42
0.0011405577775959,0.0,50,15,67
0.0008285713967718,0.0,50,15,77
0.0013409450026928,0.0,50,15,69
0.0014749150538619,0.0,50,15,13
0.0004575224792022,0.0,50,20,42
0.0009161910173431,0.0,50,20,67
0.001097028129287,0.0,50,20,77
0.0009861281449107,0.0,50,20,69
0.0002549414224752,0.4961403881823589,50,20,13
0.00063424983816,0.0,50,25,42
0.0007375299744851,0.0189978064340341,50,25,67
0.0007561470120957,0.000140199115816,50,25,77
0.0006187570586995,0.0,50,25,69
0.0004698072935263,0.0,50,25,13
0.0002936088854276,0.0,50,30,42
0.0005037159668085,0.2107546106056484,50,30,67
0.0008118369961422,0.0,50,30,77
0.0005917008405725,0.0,50,30,69
0.0013294964295382,0.0,50,30,13
0.0004005255739828,0.0544981806380959,50,35,42
0.0010980689826204,0.0010381667740432,50,35,67
0.0007577059854906,0.0,50,35,77
0.0005313011466041,0.1287762667524868,50,35,69
0.0007073078664849,0.0,50,35,13
0.000268472840092,0.2176253234234391,50,40,42
0.0001493013813155,0.9465905513316292,50,40,67
0.0005524023318559,0.0188862809846079,50,40,77
0.0002942163826598,0.0,50,40,69
0.000657296046533,0.0,50,40,13
0.0005181573924932,0.0020448267958445,50,45,42
0.0004442493501557,0.0323856322596602,50,45,67
0.0004105667210576,0.0,50,45,77
0.0001848085828017,0.9093540320798618,50,45,69
0.0002401671262781,0.9373844281222627,50,45,13
0.0004471583707903,0.0015314060481892,50,50,42
0.0003150607725085,0.1534481783882194,50,50,67
0.0005030624740412,0.0166968733243085,50,50,77
0.0005723832890307,0.1853579243967481,50,50,69
0.0006046038447444,0.0123326343027719,50,50,13
0.000311519323992,0.3305890071469402,50,60,42
0.0002349080479454,0.748000095954471,50,60,67
0.0002727876510154,0.0,50,60,77
0.0004358986585328,0.25725069336238,50,60,69
0.0002934654524036,0.0570197455429157,50,60,13
8.933106135082938e-05,0.9949067798416455,50,70,42
0.000736404963442,0.0059484571757689,50,70,67
0.0003838989634989,0.0,50,70,77
0.0002295429171594,0.8050785562692495,50,70,69
0.0002232855619432,0.7932577222055928,50,70,13
0.0002694358718477,0.5760920527080102,50,80,42
0.0002486501467419,0.6534072665224735,50,80,67
0.0002900773549717,0.0859010427421841,50,80,77
0.000170740972553,0.8728291111936264,50,80,69
0.0003293698746193,0.0069284235337419,50,80,13
0.0002530049905471,0.6290256459694616,50,90,42
0.0002736349257426,0.3706719680317373,50,90,67
0.0003138940483129,0.1463479516685559,50,90,77
0.0003012896168282,0.7982320155963432,50,90,69
0.0001596727180941,0.9137881622722432,50,90,13
0.0001830950869816,0.9158644698591536,50,100,42
0.00025263025459,0.2490845642120099,50,100,67
0.0002438339054333,0.1846011895505246,50,100,77
0.0001882766941309,0.8245929849159113,50,100,69
0.0001526182049558,0.9670280590899188,50,100,13
9.362961778104492e-05,0.9808378016948957,50,150,42
0.0002285026995897,0.1822505147334027,50,150,67
0.0002051050532863,0.6488416561116646,50,150,77
0.0001193656038538,0.9899707363217516,50,150,69
0.0001147686543587,0.9656318521296438,50,150,13
5.756595141677926e-05,0.9976399318699264,50,200,42
7.964594157643431e-05,0.9938442115555368,50,200,67
6.044739362659387e-05,0.9916958989229137,50,200,77
8.099527756331339e-05,0.9954936086934232,50,200,69
0.000114281425172,0.9805343986930408,50,200,13
7.867870011943253e-05,0.9981259585290576,50,250,42
5.294493870653146e-05,0.9982803212738308,50,250,67
0.0001990049450006,0.5986502467996622,50,250,77
0.000132412963566,0.9143791141509884,50,250,69
4.138664909309394e-05,0.9993106239211034,50,250,13
3.7350468830962855e-05,0.9998440509782228,50,300,42
4.863761558446133e-05,0.9974843720366128,50,300,67
9.0404767001385e-05,0.9533560977849824,50,300,77
9.465922255326934e-05,0.9895359548529056,50,300,69
5.482153217625317e-05,0.995564586669492,50,300,13
8.825934452715806e-05,0.9968386049131298,50,350,42
5.138652261024352e-05,0.9982381079125404,50,350,67
3.621497519745469e-05,0.997192581530219,50,350,77
1.82826391583249e-05,0.9999767151253532,50,350,69
3.936158111385998e-05,0.9998743570685158,50,350,13
4.218645095963929e-05,0.9983341461573668,50,400,42
1.864188164010131e-05,0.999995807470496,50,400,67
5.7872109133306624e-05,0.9955476374942468,50,400,77
2.2148669009183195e-05,0.999796867060165,50,400,69
3.083494410768946e-05,0.999866048695088,50,400,13
3.603178691354592e-05,0.9998383367146564,50,450,42
1.85806507116768e-05,0.9999989498426556,50,450,67
3.193010313624664e-05,0.998375999638033,50,450,77
2.2317371956579083e-05,0.9999312870210264,50,450,69
3.91263467941563e-05,0.9963151851736056,50,450,13
3.201195488166992e-05,0.9996648249767446,50,500,42
3.7628641524082046e-05,0.9998540987780468,50,500,67
2.237774996804729e-05,0.9999118201770985,50,500,77
6.009016563106559e-05,0.9951926838100912,50,500,69
6.049208877663337e-05,0.9932384088332996,50,500,13
1.0632259681995578e-05,0.999999798335676,50,1000,42
1.945901702107431e-05,0.999976937695866,50,1000,67
3.1588380577571095e-05,0.9999417933737708,50,1000,77
2.0119954260817187e-05,0.9999213687642486,50,1000,69
1.8306360797164782e-05,0.9999658443457188,50,1000,13
6.434338561084348e-06,0.9999997839036237,50,1500,42
1.1346067758130755e-05,0.9999966871330124,50,1500,67
1.6483951131114567e-05,0.9999922509563878,50,1500,77
2.161816671298117e-05,0.9999801532480138,50,1500,69
7.785710119690798e-06,0.9999993856259952,50,1500,13
1.5020555915847805e-05,0.9999992897223668,50,2000,42
